Harga_Angka,RAM,Memori_Internal,Layar_Ukuran,Refresh,Baterai,Charger,Kamera_MP,Umur_HP,Chipset_Skor,Brand_ADVAN,Brand_APPLE,Brand_ASUS,Brand_HONOR,Brand_HUAWEI,Brand_INFINIX,Brand_MOTOROLA,Brand_OPPO,Brand_REALME,Brand_SAMSUNG,Brand_TECNO,Brand_VIVO,Brand_XIAOMI,Brand_ZTE
0.4794188861985472,0.23809523809523808,0.22580645161290322,0.0,0.0,0.038277511961722466,0.17391304347826086,0.22051282051282053,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2675544794188862,0.23809523809523808,0.03225806451612903,0.2588235294117649,0.0,0.21985645933014353,0.043478260869565216,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3159806295399516,0.23809523809523808,0.0967741935483871,0.2588235294117649,0.0,0.21985645933014353,0.043478260869565216,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4128329297820823,0.23809523809523808,0.22580645161290322,0.2588235294117649,0.0,0.21985645933014353,0.043478260869565216,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19854721549636803,0.23809523809523808,0.03225806451612903,0.2588235294117649,0.0,0.21985645933014353,0.043478260869565216,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2457627118644068,0.23809523809523808,0.0967741935483871,0.2588235294117649,0.0,0.21985645933014353,0.043478260869565216,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34261501210653755,0.23809523809523808,0.22580645161290322,0.2588235294117649,0.0,0.21985645933014353,0.043478260869565216,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5278450363196125,0.23809523809523808,0.0967741935483871,0.8117647058823529,0.48,0.8492822966507177,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.612590799031477,0.23809523809523808,0.22580645161290322,0.8117647058823529,0.48,0.8492822966507177,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8062953995157385,0.6190476190476191,0.4838709677419355,0.8117647058823529,0.48,0.8492822966507177,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.6190476190476191,1.0,0.8117647058823529,0.48,0.8492822966507177,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
